,race_name,driverRef,driverst_points,driverst_position,driverst_wins,css_points,css_position,css_wins,constructorRef,result_grid,q1,q2,q3,driver_circuit_avg_result_point_before_race,driver_circuit_avg_pitstops_before_race,driver_avg_finish_pos_prior,is_podium,driver_podium_rate_prior,driver_avg_finish_last_3,driver_experience_races,driver_experience_at_circuit,constructor_avg_finish_prior,is_home_gp,avg_temp,avg_windspeed,avg_precip,avg_humidity
104,Monaco Grand Prix,alonso,10.0,13,0,40.0,6,0,alpine,7,73.394,72.688,72.247,13.0,1.0,9.458333333333334,0,0.0416666666666666,12.333333333333334,24,1,9.458333333333334,0,22.9,14.15,0.35,69.5
105,Monaco Grand Prix,vettel,5.0,15,0,7.0,9,0,aston_martin,9,73.313,72.613,72.732,5.0,1.0,11.181818181818182,0,0.0454545454545454,12.0,22,1,8.984615384615385,0,22.9,14.15,0.35,69.5
106,Monaco Grand Prix,perez,110.0,3,1,235.0,1,5,red_bull,3,73.004,71.95400000000001,71.629,4.0,1.0,6.307692307692308,1,0.3076923076923077,2.6666666666666665,26,1,6.307692307692308,0,22.9,14.15,0.35,69.5
107,Monaco Grand Prix,ricciardo,11.0,11,0,59.0,4,0,mclaren,14,73.338,72.964,72.964,12.0,1.0,8.961538461538462,0,0.0384615384615384,14.333333333333334,26,1,8.961538461538462,0,22.9,14.15,0.35,69.5
108,Monaco Grand Prix,bottas,40.0,8,0,41.0,5,0,alfa,12,73.541,72.909,72.909,9.5,1.75,5.304347826086956,0,0.4782608695652174,6.0,23,0,11.44,0,22.9,14.15,0.35,69.5
109,Monaco Grand Prix,max_verstappen,125.0,1,4,235.0,1,5,red_bull,4,72.993,72.117,71.666,1.0,1.0,2.4166666666666665,1,0.9166666666666666,1.0,24,1,4.971153846153846,0,22.9,14.15,0.35,69.5
110,Monaco Grand Prix,sainz,83.0,5,0,199.0,2,2,ferrari,2,72.616,72.074,71.601,2.0,1.0,5.961538461538462,1,0.2692307692307692,3.333333333333333,26,1,5.961538461538462,0,22.9,14.15,0.35,69.5
111,Monaco Grand Prix,ocon,30.0,9,0,40.0,6,0,alpine,10,72.848,72.528,73.047,9.0,1.0,8.92,0,0.04,9.666666666666666,25,1,8.887096774193548,0,22.9,14.15,0.35,69.5
112,Monaco Grand Prix,stroll,2.0,17,0,7.0,9,0,aston_martin,18,73.678,73.678,73.678,8.0,1.0,11.08,0,0.0,11.666666666666666,25,1,9.757009345794392,0,22.9,14.15,0.35,69.5
113,Monaco Grand Prix,gasly,6.0,14,0,17.0,7,0,alphatauri,17,73.66,73.66,73.66,6.0,1.0,8.217391304347826,0,0.0434782608695652,11.333333333333334,23,1,9.266666666666667,0,22.9,14.15,0.35,69.5
114,Monaco Grand Prix,leclerc,116.0,2,2,199.0,2,2,ferrari,1,72.569,71.864,71.376,4.5,2.75,5.76,0,0.2,3.0,25,0,5.461538461538462,1,22.9,14.15,0.35,69.5
115,Monaco Grand Prix,norris,48.0,7,0,59.0,4,0,mclaren,5,72.92699999999999,72.266,71.849,3.0,1.0,6.807692307692308,0,0.1923076923076923,5.333333333333333,26,1,8.606060606060606,0,22.9,14.15,0.35,69.5
116,Monaco Grand Prix,russell,84.0,4,0,134.0,3,0,mercedes,6,72.787,72.617,72.112,14.0,1.0,10.347826086956522,0,0.1304347826086956,4.0,23,1,4.7407407407407405,0,22.9,14.15,0.35,69.5
117,Monaco Grand Prix,latifi,0.0,21,0,3.0,10,0,williams,19,74.403,74.403,74.403,15.0,1.0,15.208333333333334,0,0.0,15.333333333333334,24,1,13.03225806451613,0,22.9,14.15,0.35,69.5
118,Monaco Grand Prix,tsunoda,11.0,12,0,17.0,7,0,alphatauri,11,73.11,72.797,72.797,16.0,1.0,11.434782608695652,0,0.0,9.666666666666666,23,1,10.573529411764708,0,22.9,14.15,0.35,69.5
119,Monaco Grand Prix,zhou,1.0,18,0,41.0,5,0,alfa,20,75.606,75.606,75.606,15.25,2.0,11.75,0,0.0,12.333333333333334,4,0,12.382716049382717,0,22.9,14.15,0.35,69.5
120,Azerbaijan Grand Prix,hamilton,62.0,6,0,161.0,3,0,mercedes,7,103.939,103.182,102.924,15.0,3.0,3.821428571428572,0,0.6428571428571429,6.333333333333333,28,1,3.821428571428572,0,26.6,18.6,0.0,49.5
121,Azerbaijan Grand Prix,alonso,16.0,11,0,47.0,5,0,alpine,10,104.083,103.36,103.173,6.0,4.0,9.36,0,0.04,9.0,25,1,9.36,0,26.6,18.6,0.0,49.5
122,Azerbaijan Grand Prix,vettel,13.0,14,0,15.0,9,0,aston_martin,9,103.279,103.268,103.09100000000001,2.0,3.0,11.130434782608695,0,0.0434782608695652,12.666666666666666,23,1,9.0,0,26.6,18.6,0.0,49.5
123,Azerbaijan Grand Prix,perez,129.0,2,1,279.0,1,6,red_bull,2,102.733,101.955,101.64099999999999,1.0,3.0,6.111111111111111,1,0.3333333333333333,2.333333333333333,27,1,6.111111111111111,0,26.6,18.6,0.0,49.5
124,Azerbaijan Grand Prix,ricciardo,15.0,13,0,65.0,4,0,mclaren,12,104.437,103.574,103.574,9.0,3.0,9.11111111111111,0,0.037037037037037,12.666666666666666,27,1,9.11111111111111,0,26.6,18.6,0.0,49.5
125,Azerbaijan Grand Prix,bottas,40.0,8,0,41.0,6,0,alfa,15,104.47800000000001,104.444,104.444,12.0,3.0,5.458333333333333,0,0.4583333333333333,7.333333333333333,24,1,11.346153846153848,0,26.6,18.6,0.0,49.5
126,Azerbaijan Grand Prix,max_verstappen,150.0,1,5,279.0,1,6,red_bull,3,102.72200000000001,102.227,101.706,1.25,1.75,2.44,1,0.92,1.6666666666666667,25,0,4.9523809523809526,0,26.6,18.6,0.0,49.5
127,Azerbaijan Grand Prix,ocon,31.0,9,0,47.0,5,0,alpine,13,103.90299999999999,103.58500000000001,103.58500000000001,11.25,1.0,9.038461538461538,0,0.0384615384615384,9.0,26,0,8.936507936507937,0,26.6,18.6,0.0,49.5
128,Azerbaijan Grand Prix,stroll,2.0,17,0,15.0,9,0,aston_martin,19,105.37100000000001,105.37100000000001,105.37100000000001,13.75,1.0,11.192307692307692,0,0.0,13.0,26,0,9.796296296296296,0,26.6,18.6,0.0,49.5
129,Azerbaijan Grand Prix,gasly,16.0,10,0,27.0,7,0,alphatauri,6,103.268,103.12899999999999,102.845,3.0,3.0,8.333333333333334,0,0.0416666666666666,12.0,24,1,9.32258064516129,0,26.6,18.6,0.0,49.5
130,Azerbaijan Grand Prix,norris,50.0,7,0,65.0,4,0,mclaren,11,104.237,103.398,103.398,5.0,3.0,6.777777777777778,0,0.1851851851851851,5.666666666666667,27,1,8.567164179104477,0,26.6,18.6,0.0,49.5
131,Azerbaijan Grand Prix,russell,99.0,4,0,161.0,3,0,mercedes,5,103.75399999999999,103.281,102.712,4.25,2.0,10.125,1,0.125,4.333333333333333,24,0,4.743119266055046,0,26.6,18.6,0.0,49.5
132,Azerbaijan Grand Prix,albon,3.0,16,0,3.0,10,0,williams,17,104.719,104.719,104.719,12.0,1.75,12.5,0,0.0,12.666666666666666,6,0,12.565217391304348,0,26.6,18.6,0.0,49.5
133,Azerbaijan Grand Prix,latifi,0.0,21,0,3.0,10,0,williams,18,105.36699999999999,105.36699999999999,105.36699999999999,16.0,2.0,15.2,0,0.0,15.0,25,1,13.0531914893617,0,26.6,18.6,0.0,49.5
134,Azerbaijan Grand Prix,tsunoda,11.0,15,0,27.0,7,0,alphatauri,8,103.595,103.376,103.056,7.0,3.0,11.666666666666666,0,0.0,13.0,24,1,10.666666666666666,0,26.6,18.6,0.0,49.5
135,Azerbaijan Grand Prix,mick_schumacher,0.0,19,0,15.0,8,0,haas,20,105.775,105.775,105.775,13.0,5.0,15.869565217391305,0,0.0,15.333333333333334,23,1,14.152173913043478,0,26.6,18.6,0.0,49.5
136,Canadian Grand Prix,hamilton,77.0,6,0,188.0,3,0,mercedes,4,93.84100000000001,85.543,82.89099999999999,3.0,2.0,3.827586206896552,1,0.6206896551724138,5.666666666666667,29,0,3.827586206896552,0,20.35,19.25,0.0,39.0
137,Canadian Grand Prix,alonso,18.0,10,0,57.0,5,0,alpine,2,92.277,84.848,81.944,7.25,2.0,9.26923076923077,0,0.0384615384615384,7.666666666666667,26,0,9.26923076923077,0,20.35,19.25,0.0,39.0
138,Canadian Grand Prix,vettel,13.0,14,0,16.0,8,0,aston_martin,16,94.512,94.512,94.512,0.0,0.0,10.916666666666666,0,0.0416666666666666,9.0,24,0,8.955223880597014,0,20.35,19.25,0.0,39.0
139,Canadian Grand Prix,ricciardo,15.0,13,0,65.0,4,0,mclaren,9,93.636,86.375,83.749,11.0,2.0,9.071428571428571,0,0.0357142857142857,11.0,28,0,9.071428571428571,0,20.35,19.25,0.0,39.0
140,Canadian Grand Prix,bottas,46.0,8,0,51.0,6,0,alfa,11,93.689,86.788,86.788,7.75,1.0,5.68,0,0.44,8.666666666666666,25,0,11.333333333333334,0,20.35,19.25,0.0,39.0
141,Canadian Grand Prix,kevin_magnussen,15.0,12,0,15.0,9,0,haas,5,92.957,86.254,82.96000000000001,17.0,1.25,11.666666666666666,0,0.0,14.0,6,0,12.375,0,20.35,19.25,0.0,39.0
142,Canadian Grand Prix,max_verstappen,175.0,1,6,304.0,1,7,red_bull,1,92.219,83.746,81.299,1.0,2.0,2.3846153846153846,1,0.9230769230769232,1.6666666666666667,26,0,4.915094339622642,0,20.35,19.25,0.0,39.0
143,Canadian Grand Prix,sainz,102.0,5,0,228.0,2,2,ferrari,3,92.781,85.197,82.096,2.0,2.0,5.814814814814815,1,0.2962962962962963,3.0,27,0,5.814814814814815,0,20.35,19.25,0.0,39.0
144,Canadian Grand Prix,ocon,39.0,9,0,57.0,5,0,alpine,7,93.012,86.135,83.529,6.5,2.0,9.074074074074074,0,0.037037037037037,9.666666666666666,27,0,8.953125,0,20.35,19.25,0.0,39.0
145,Canadian Grand Prix,stroll,3.0,18,0,16.0,8,0,aston_martin,17,95.532,95.532,95.532,9.75,1.25,11.37037037037037,0,0.0,15.0,27,0,9.853211009174313,1,20.35,19.25,0.0,39.0
146,Canadian Grand Prix,gasly,16.0,11,0,27.0,7,0,alphatauri,15,94.49199999999999,94.49199999999999,94.49199999999999,13.5,2.0,8.2,0,0.04,9.666666666666666,25,0,9.1875,0,20.35,19.25,0.0,39.0
147,Canadian Grand Prix,leclerc,126.0,3,2,228.0,2,2,ferrari,19,93.00800000000001,93.00800000000001,93.00800000000001,5.0,1.0,5.6923076923076925,0,0.1923076923076923,4.0,26,0,5.447619047619048,0,20.35,19.25,0.0,39.0
148,Canadian Grand Prix,norris,50.0,7,0,65.0,4,0,mclaren,14,94.066,94.066,94.066,14.5,2.0,6.857142857142857,0,0.1785714285714285,7.666666666666667,28,0,8.573529411764707,0,20.35,19.25,0.0,39.0
149,Canadian Grand Prix,russell,111.0,4,0,188.0,3,0,mercedes,8,93.16,84.95,83.557,4.0,2.0,9.84,0,0.16,3.6666666666666665,25,0,4.727272727272728,0,20.35,19.25,0.0,39.0
150,Canadian Grand Prix,albon,3.0,17,0,3.0,10,0,williams,12,94.047,86.858,86.858,13.0,2.0,12.428571428571429,0,0.0,13.0,7,0,12.541666666666666,0,20.35,19.25,0.0,39.0
151,Canadian Grand Prix,latifi,0.0,21,0,3.0,10,0,williams,18,95.66,95.66,95.66,0.0,0.0,15.192307692307692,0,0.0,15.333333333333334,26,0,13.073684210526316,1,20.35,19.25,0.0,39.0
152,Canadian Grand Prix,zhou,5.0,16,0,51.0,6,0,alfa,10,93.69200000000001,86.116,84.03,10.0,2.0,12.6,0,0.0,14.0,5,0,12.426829268292684,0,20.35,19.25,0.0,39.0
153,British Grand Prix,hamilton,93.0,6,0,204.0,3,0,mercedes,5,100.428,101.062,101.995,1.0,2.0,3.8,1,0.6333333333333333,5.0,30,1,3.8,1,17.65,11.4,0.15,65.0
154,British Grand Prix,alonso,28.0,10,0,67.0,5,0,alpine,7,101.598,102.209,102.116,7.0,2.0,9.25925925925926,0,0.037037037037037,7.666666666666667,27,1,9.25925925925926,0,17.65,11.4,0.15,65.0
155,British Grand Prix,vettel,15.0,13,0,18.0,9,0,aston_martin,18,102.666,102.666,102.666,0.0,0.0,10.96,0,0.04,9.333333333333334,25,0,9.0,0,17.65,11.4,0.15,65.0
156,British Grand Prix,perez,147.0,2,1,328.0,1,7,red_bull,4,100.521,102.513,101.616,16.0,4.0,5.964285714285714,1,0.3571428571428571,1.6666666666666667,28,1,5.964285714285714,0,17.65,11.4,0.15,65.0
157,British Grand Prix,ricciardo,15.0,14,0,73.0,4,0,mclaren,14,101.93299999999999,104.35499999999999,104.35499999999999,5.0,2.0,9.137931034482758,0,0.0344827586206896,10.666666666666666,29,1,9.137931034482758,0,17.65,11.4,0.15,65.0
158,British Grand Prix,kevin_magnussen,16.0,12,0,20.0,8,0,haas,17,102.15899999999999,102.15899999999999,102.15899999999999,10.0,2.0,12.428571428571429,0,0.0,16.666666666666668,7,0,12.46938775510204,0,17.65,11.4,0.15,65.0
159,British Grand Prix,max_verstappen,181.0,1,6,328.0,1,7,red_bull,2,99.12899999999999,100.655,101.055,5.5,3.25,2.333333333333333,0,0.925925925925926,1.6666666666666667,27,0,4.878504672897196,0,17.65,11.4,0.15,65.0
160,British Grand Prix,sainz,127.0,4,1,265.0,2,3,ferrari,1,100.19,101.602,100.983,6.0,2.0,5.678571428571429,1,0.3214285714285714,2.6666666666666665,28,1,5.678571428571429,0,17.65,11.4,0.15,65.0
161,British Grand Prix,stroll,3.0,19,0,18.0,9,0,aston_martin,20,103.43,103.43,103.43,8.0,2.0,11.321428571428571,0,0.0,13.333333333333334,28,1,9.854545454545455,0,17.65,11.4,0.15,65.0
162,British Grand Prix,leclerc,138.0,3,2,265.0,2,3,ferrari,3,99.846,101.247,101.298,2.0,2.0,5.666666666666667,0,0.1851851851851851,3.6666666666666665,27,1,5.443396226415095,0,17.65,11.4,0.15,65.0
163,British Grand Prix,norris,58.0,7,0,73.0,4,0,mclaren,6,101.515,101.821,102.084,4.0,2.0,7.137931034482759,0,0.1724137931034483,10.0,29,1,8.666666666666666,1,17.65,11.4,0.15,65.0
164,British Grand Prix,latifi,0.0,20,0,3.0,10,0,williams,10,101.99799999999999,103.273,123.095,14.0,2.0,15.22222222222222,0,0.0,15.333333333333334,27,1,13.104166666666666,0,17.65,11.4,0.15,65.0
165,British Grand Prix,tsunoda,11.0,15,0,27.0,7,0,alphatauri,13,101.893,104.311,104.311,10.0,2.0,11.72,0,0.0,13.333333333333334,25,1,10.7,0,17.65,11.4,0.15,65.0
166,British Grand Prix,mick_schumacher,4.0,17,0,20.0,8,0,haas,19,102.708,102.708,102.708,18.0,2.0,15.791666666666666,0,0.0,14.333333333333334,24,1,14.151079136690647,0,17.65,11.4,0.15,65.0
167,Austrian Grand Prix,hamilton,109.0,6,0,237.0,3,0,mercedes,8,66.079,65.475,73.151,3.0,2.0,3.774193548387097,1,0.6451612903225806,3.333333333333333,31,2,3.774193548387097,0,19.9,12.25,0.05,47.0
168,Austrian Grand Prix,alonso,29.0,10,0,81.0,5,0,alpine,19,66.016,66.082,66.103,9.5,1.0,9.107142857142858,0,0.0357142857142857,7.0,28,2,9.107142857142858,0,19.9,12.25,0.05,47.0
169,Austrian Grand Prix,vettel,15.0,14,0,18.0,9,0,aston_martin,18,67.083,67.083,67.083,14.5,1.5,10.884615384615383,0,0.0384615384615384,9.0,26,2,9.0,0,19.9,12.25,0.05,47.0
170,Austrian Grand Prix,ricciardo,17.0,12,0,81.0,4,0,mclaren,11,66.613,66.613,66.613,10.0,1.0,9.266666666666667,0,0.0333333333333333,10.666666666666666,30,2,9.266666666666667,0,19.9,12.25,0.05,47.0
171,Austrian Grand Prix,bottas,46.0,9,0,51.0,6,0,alfa,0,66.44200000000001,66.319,66.319,2.5,1.0,5.730769230769231,0,0.4230769230769231,9.0,26,2,11.178571428571429,0,19.9,12.25,0.05,47.0
172,Austrian Grand Prix,kevin_magnussen,22.0,11,0,34.0,7,0,haas,7,66.366,65.894,65.879,10.5,2.25,12.125,0,0.0,14.666666666666666,8,0,12.42,0,19.9,12.25,0.05,47.0
173,Austrian Grand Prix,max_verstappen,208.0,1,6,359.0,1,7,red_bull,1,65.852,65.374,64.984,1.0,1.5,2.5,1,0.8928571428571429,3.0,28,2,4.898148148148148,0,19.9,12.25,0.05,47.0
174,Austrian Grand Prix,ocon,52.0,8,0,81.0,5,0,alpine,6,66.468,65.993,65.726,14.0,1.0,8.964285714285714,0,0.0357142857142857,9.333333333333334,28,1,8.907692307692308,0,19.9,12.25,0.05,47.0
175,Austrian Grand Prix,stroll,3.0,19,0,18.0,9,0,aston_martin,12,66.847,66.847,66.847,10.5,1.5,11.310344827586206,0,0.0,12.333333333333334,29,2,9.864864864864863,0,19.9,12.25,0.05,47.0
176,Austrian Grand Prix,gasly,16.0,13,0,27.0,8,0,alphatauri,14,66.589,66.16,66.16,9.0,2.0,8.423076923076923,0,0.0384615384615384,10.0,26,1,9.333333333333334,0,19.9,12.25,0.05,47.0
177,Austrian Grand Prix,leclerc,170.0,2,3,303.0,2,4,ferrari,2,65.419,65.287,65.013,7.5,1.5,5.607142857142857,1,0.1785714285714285,4.333333333333333,28,2,5.429906542056075,0,19.9,12.25,0.05,47.0
178,Austrian Grand Prix,norris,64.0,7,0,81.0,4,0,mclaren,10,66.33,85.84700000000001,85.84700000000001,4.0,1.0,7.1,0,0.1666666666666666,10.0,30,2,8.628571428571428,0,19.9,12.25,0.05,47.0
179,Austrian Grand Prix,russell,128.0,5,0,237.0,3,0,mercedes,4,66.235,65.697,65.431,11.0,1.0,9.615384615384617,0,0.1538461538461538,4.0,26,1,4.7207207207207205,0,19.9,12.25,0.05,47.0
180,Austrian Grand Prix,albon,3.0,18,0,3.0,10,0,williams,15,66.516,66.23,66.23,11.75,2.25,12.5,0,0.0,14.333333333333334,8,0,12.56,0,19.9,12.25,0.05,47.0
181,Austrian Grand Prix,tsunoda,11.0,16,0,27.0,8,0,alphatauri,16,66.463,66.851,66.851,11.0,1.5,11.807692307692308,0,0.0,14.666666666666666,26,2,10.746478873239436,0,19.9,12.25,0.05,47.0
182,Austrian Grand Prix,mick_schumacher,12.0,15,0,34.0,7,0,haas,9,66.405,66.151,66.011,17.0,1.0,15.48,0,0.0,12.0,25,2,14.107142857142858,0,19.9,12.25,0.05,47.0
183,Austrian Grand Prix,zhou,5.0,17,0,51.0,6,0,alfa,13,66.901,66.901,66.901,13.5,2.25,11.833333333333334,0,0.0,13.0,6,0,12.373493975903614,0,19.9,12.25,0.05,47.0
184,French Grand Prix,hamilton,127.0,6,0,270.0,3,0,mercedes,4,93.041,92.274,91.765,2.0,1.0,3.75,1,0.65625,3.0,32,1,3.75,0,32.6,14.05,0.0,34.5
185,French Grand Prix,alonso,37.0,10,0,93.0,4,0,alpine,7,92.819,92.631,92.55199999999999,8.0,1.0,9.137931034482758,0,0.0344827586206896,8.0,29,1,9.137931034482758,0,32.6,14.05,0.0,34.5
186,French Grand Prix,vettel,15.0,14,0,19.0,9,0,aston_martin,12,93.285,93.27600000000001,93.27600000000001,9.0,1.0,11.11111111111111,0,0.037037037037037,12.666666666666666,27,1,9.114285714285714,0,32.6,14.05,0.0,34.5
187,French Grand Prix,perez,163.0,3,1,396.0,1,8,red_bull,3,92.354,92.12,91.33500000000001,3.0,1.0,5.827586206896552,0,0.3793103448275862,1.6666666666666667,29,1,5.827586206896552,0,32.6,14.05,0.0,34.5
188,French Grand Prix,ricciardo,19.0,12,0,89.0,5,0,mclaren,9,93.404,92.922,92.922,6.0,1.0,9.258064516129032,0,0.032258064516129,11.0,31,1,9.258064516129032,0,32.6,14.05,0.0,34.5
189,French Grand Prix,bottas,46.0,9,0,51.0,6,0,alfa,11,93.03399999999999,93.05199999999999,93.05199999999999,4.0,1.0,5.925925925925926,0,0.4074074074074074,9.666666666666666,27,1,11.172413793103448,0,32.6,14.05,0.0,34.5
190,French Grand Prix,max_verstappen,233.0,1,7,396.0,1,8,red_bull,2,91.89099999999999,91.99,91.176,1.0,2.0,2.4827586206896552,1,0.896551724137931,3.333333333333333,29,1,4.871559633027523,0,32.6,14.05,0.0,34.5
191,French Grand Prix,sainz,144.0,4,1,314.0,2,4,ferrari,19,92.297,91.081,91.081,11.0,1.0,5.517241379310345,0,0.3448275862068966,1.6666666666666667,29,1,5.517241379310345,0,32.6,14.05,0.0,34.5
192,French Grand Prix,ocon,56.0,8,0,93.0,4,0,alpine,10,93.346,93.048,93.048,14.0,1.0,8.827586206896552,0,0.0344827586206896,7.0,29,1,8.848484848484848,1,32.6,14.05,0.0,34.5
193,French Grand Prix,stroll,4.0,18,0,19.0,9,0,aston_martin,15,93.439,93.439,93.439,10.0,1.0,11.366666666666667,0,0.0,11.333333333333334,30,1,9.892857142857142,0,32.6,14.05,0.0,34.5
194,French Grand Prix,gasly,16.0,13,0,27.0,8,0,alphatauri,14,93.439,93.439,93.439,7.0,1.0,8.666666666666666,0,0.037037037037037,11.333333333333334,27,1,9.5,1,32.6,14.05,0.0,34.5
195,French Grand Prix,norris,70.0,7,0,89.0,5,0,mclaren,5,92.672,92.777,92.032,5.0,1.0,7.096774193548387,0,0.1612903225806451,9.333333333333334,31,1,8.605633802816902,0,32.6,14.05,0.0,34.5
196,French Grand Prix,russell,143.0,5,0,270.0,3,0,mercedes,6,93.10900000000001,92.63300000000001,92.131,12.0,1.0,9.407407407407408,1,0.1481481481481481,3.6666666666666665,27,1,4.714285714285714,0,32.6,14.05,0.0,34.5
197,French Grand Prix,albon,3.0,19,0,3.0,10,0,williams,13,93.423,93.307,93.307,0.0,0.0,12.444444444444445,0,0.0,12.333333333333334,9,0,12.538461538461538,0,32.6,14.05,0.0,34.5
198,French Grand Prix,mick_schumacher,12.0,15,0,34.0,7,0,haas,17,93.701,93.701,93.701,19.0,1.0,15.115384615384617,0,0.0,9.333333333333334,26,1,14.04964539007092,0,32.6,14.05,0.0,34.5
199,French Grand Prix,zhou,5.0,17,0,51.0,6,0,alfa,16,93.674,93.674,93.674,0.0,0.0,12.142857142857142,0,0.0,12.666666666666666,7,0,12.392857142857142,0,32.6,14.05,0.0,34.5
200,Hungarian Grand Prix,hamilton,146.0,6,0,304.0,3,0,mercedes,7,78.374,78.035,78.142,2.0,4.0,3.696969696969697,1,0.6666666666666666,2.6666666666666665,33,1,3.696969696969697,0,19.65,28.85,0.2,68.0
201,Hungarian Grand Prix,alonso,41.0,10,0,99.0,4,0,alpine,6,78.71600000000001,77.904,78.078,4.0,3.0,9.033333333333331,0,0.0333333333333333,7.0,30,1,9.033333333333331,0,19.65,28.85,0.2,68.0
202,Hungarian Grand Prix,vettel,16.0,14,0,20.0,9,0,aston_martin,18,79.273,79.273,79.273,0.0,0.0,11.107142857142858,0,0.0357142857142857,12.333333333333334,28,0,9.140845070422536,0,19.65,28.85,0.2,68.0
203,Hungarian Grand Prix,perez,173.0,3,1,431.0,1,9,red_bull,11,79.118,78.51599999999999,78.51599999999999,4.5,2.0,5.766666666666667,0,0.3666666666666666,2.6666666666666665,30,0,5.766666666666667,0,19.65,28.85,0.2,68.0
204,Hungarian Grand Prix,ricciardo,19.0,12,0,95.0,5,0,mclaren,9,78.775,78.19800000000001,78.379,11.0,3.0,9.25,0,0.03125,10.333333333333334,32,1,9.25,0,19.65,28.85,0.2,68.0
205,Hungarian Grand Prix,bottas,46.0,9,0,51.0,6,0,alfa,8,78.935,78.445,78.157,18.0,1.25,6.214285714285714,0,0.3928571428571428,10.666666666666666,28,0,11.266666666666667,0,19.65,28.85,0.2,68.0
206,Hungarian Grand Prix,kevin_magnussen,22.0,11,0,34.0,7,0,haas,13,78.993,78.825,78.825,16.25,2.75,11.666666666666666,0,0.0,11.666666666666666,9,0,12.333333333333334,0,19.65,28.85,0.2,68.0
207,Hungarian Grand Prix,max_verstappen,258.0,1,8,431.0,1,9,red_bull,10,78.509,77.703,78.82300000000001,9.0,5.0,2.433333333333333,1,0.9,3.333333333333333,30,1,4.836363636363636,0,19.65,28.85,0.2,68.0
208,Hungarian Grand Prix,sainz,156.0,5,1,334.0,2,4,ferrari,2,78.434,77.946,77.42099999999999,3.0,3.0,5.5,0,0.3333333333333333,2.6666666666666665,30,1,5.5,0,19.65,28.85,0.2,68.0
209,Hungarian Grand Prix,ocon,58.0,8,0,99.0,4,0,alpine,5,78.866,78.21600000000001,78.018,1.0,3.0,8.8,0,0.0333333333333333,6.333333333333333,30,1,8.835820895522389,0,19.65,28.85,0.2,68.0
210,Hungarian Grand Prix,stroll,4.0,18,0,20.0,9,0,aston_martin,14,79.205,79.137,79.137,10.75,2.0,11.32258064516129,0,0.0,11.333333333333334,31,0,9.893805309734514,0,19.65,28.85,0.2,68.0
211,Hungarian Grand Prix,gasly,16.0,13,0,27.0,8,0,alphatauri,0,79.527,79.527,79.527,5.0,4.0,8.785714285714286,0,0.0357142857142857,13.666666666666666,28,1,9.571428571428571,0,19.65,28.85,0.2,68.0
212,Hungarian Grand Prix,leclerc,178.0,2,3,334.0,2,4,ferrari,3,78.806,77.768,77.56700000000001,6.25,2.75,5.448275862068965,0,0.2068965517241379,3.333333333333333,29,0,5.388888888888889,0,19.65,28.85,0.2,68.0
213,Hungarian Grand Prix,norris,76.0,7,0,95.0,5,0,mclaren,4,78.65299999999999,78.121,77.769,5.75,2.0,7.09375,0,0.15625,6.666666666666667,32,0,8.583333333333334,0,19.65,28.85,0.2,68.0
214,Hungarian Grand Prix,russell,158.0,4,0,304.0,3,0,mercedes,1,78.407,78.154,77.377,8.0,3.0,9.178571428571429,1,0.1785714285714285,3.6666666666666665,28,1,4.699115044247788,0,19.65,28.85,0.2,68.0
215,Hungarian Grand Prix,albon,3.0,19,0,3.0,10,0,williams,17,79.256,79.256,79.256,15.5,2.75,12.5,0,0.0,12.666666666666666,10,0,12.555555555555555,0,19.65,28.85,0.2,68.0
216,Hungarian Grand Prix,latifi,0.0,20,0,3.0,10,0,williams,19,79.57,79.57,79.57,7.0,3.0,15.107142857142858,0,0.0,14.333333333333334,28,1,13.09278350515464,0,19.65,28.85,0.2,68.0
217,Hungarian Grand Prix,tsunoda,11.0,16,0,27.0,8,0,alphatauri,16,79.24,79.24,79.24,6.0,3.0,11.962962962962964,0,0.0,14.333333333333334,27,1,10.819444444444445,0,19.65,28.85,0.2,68.0
218,Hungarian Grand Prix,mick_schumacher,12.0,15,0,34.0,7,0,haas,15,79.164,79.202,79.202,12.0,3.0,15.11111111111111,0,0.0,9.666666666666666,27,1,14.056338028169014,0,19.65,28.85,0.2,68.0
219,Hungarian Grand Prix,zhou,5.0,17,0,51.0,6,0,alfa,12,78.973,78.57300000000001,78.57300000000001,13.75,2.0,12.625,0,0.0,12.666666666666666,8,0,12.43529411764706,0,19.65,28.85,0.2,68.0
220,Belgian Grand Prix,alonso,51.0,9,0,115.0,4,0,alpine,3,106.075,105.55199999999999,105.368,11.0,2.0,9.0,0,0.032258064516129,8.0,31,1,9.0,0,19.450000000000003,13.6,0.0,54.5
221,Belgian Grand Prix,vettel,20.0,12,0,24.0,9,0,aston_martin,10,106.344,106.344,106.344,5.0,0.0,11.06896551724138,0,0.0344827586206896,12.666666666666666,29,1,9.15277777777778,0,19.450000000000003,13.6,0.0,54.5
222,Belgian Grand Prix,perez,191.0,2,1,475.0,1,10,red_bull,2,105.37700000000001,104.794,104.462,19.0,2.0,5.741935483870968,1,0.3548387096774194,3.6666666666666665,31,1,5.741935483870968,0,19.450000000000003,13.6,0.0,54.5
223,Belgian Grand Prix,ricciardo,19.0,13,0,95.0,5,0,mclaren,7,106.212,105.767,105.767,4.0,2.0,9.424242424242424,0,0.0303030303030303,11.0,33,1,9.424242424242424,0,19.450000000000003,13.6,0.0,54.5
