raceId,year,round,circuitId,race_name,race_date,race_time,driverId,driverRef,driver_dob,driver_nationality,driverst_points,driverst_position,driverst_wins,constructorId,csr_points,csr_status,constructorStandingsId,css_points,css_position,css_wins,constructorRef,cs_nationality,result_number,result_grid,result_position,result_positionText,result_positionOrder,result_points,result_laps,result_time,result_milliseconds,result_fastestLap,result_rank,result_fastestLapTime,result_fastestLapSpeed,qs_number,position,q1,q2,q3,total_laps,avg_lap_time,num_pit_stops,avg_pit_duration
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,4,alonso,1981-07-29,Spanish,77.0,10,0,214,12.0,\N,27920,149.0,5,1,alpine,French,14,13,13,13,13,0.0,49,\N,\N,46,5,1:31.633,242.558,14,13,1:28.944,1:28.920,\N,49.0,155075.48979591837,4.0,20.751
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,8,raikkonen,1979-10-17,Finnish,10.0,16,0,51,2.0,\N,27919,13.0,9,0,alfa,Swiss,7,12,15,15,15,0.0,49,\N,\N,45,13,1:32.778,239.565,7,12,1:28.856,1:28.885,\N,49.0,155377.10204081633,3.0,34.489
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,842,gasly,1996-02-07,French,100.0,9,0,213,8.0,\N,27917,120.0,6,0,alphatauri,Italian,10,6,6,6,6,8.0,50,+41.613,7616731,46,9,1:32.297,240.813,10,6,1:28.401,1:28.314,1:28.125,50.0,152334.62,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,817,ricciardo,1989-07-01,Australian,115.0,8,1,1,11.0,\N,27915,269.0,4,1,mclaren,British,3,11,5,5,5,10.0,50,+40.121,7615239,43,11,1:32.716,239.725,3,11,1:28.216,1:28.668,\N,50.0,152304.78,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,822,bottas,1989-08-28,Finnish,218.0,3,1,131,41.0,\N,27913,587.5,1,9,mercedes,German,77,2,3,3,3,15.0,50,+27.531,7602649,47,2,1:31.408,243.155,77,2,1:28.057,1:28.054,1:27.622,50.0,152052.98,3.0,21.668
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,830,max_verstappen,1997-09-30,Dutch,369.5,1,9,9,18.0,\N,27914,559.5,2,10,red_bull,Austrian,33,3,2,2,2,18.0,50,+11.825,7586943,35,3,1:31.488,242.943,33,3,1:28.285,1:27.953,1:27.653,50.0,151638.86,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,832,sainz,1994-09-01,Spanish,149.5,7,0,6,10.0,\N,27916,307.5,3,0,ferrari,Italian,55,15,8,8,8,4.0,50,+46.606,7621724,37,7,1:31.851,241.983,55,15,1:28.237,1:53.652,\N,50.0,152434.48,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,839,ocon,1996-09-17,French,72.0,11,1,214,12.0,\N,27920,149.0,5,1,alpine,French,31,9,4,4,4,12.0,50,+27.633,7602751,47,6,1:31.797,242.125,31,9,1:28.752,1:28.574,1:28.647,50.0,152055.02,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,840,stroll,1998-10-29,Canadian,34.0,13,0,117,0.0,\N,27918,77.0,7,0,aston_martin,British,18,18,11,11,11,0.0,50,+1:17.212,7652330,45,14,1:32.804,239.498,18,18,1:29.368,\N,\N,50.0,153046.6,3.0,27.165
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,841,giovinazzi,1993-12-14,Italian,3.0,18,0,51,2.0,\N,27919,13.0,9,0,alfa,Swiss,99,10,9,9,9,2.0,50,+58.505,7633623,37,15,1:32.865,239.340,99,10,1:28.899,1:28.616,1:28.754,50.0,152672.46,2.0,
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,844,leclerc,1997-10-16,Monegasque,158.0,5,0,6,10.0,\N,27916,307.5,3,0,ferrari,Italian,16,4,7,7,7,6.0,50,+44.475,7619593,46,4,1:31.601,242.643,16,4,1:28.310,1:28.459,1:28.054,50.0,152391.86,3.0,20.531
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,846,norris,1999-11-13,British,154.0,6,0,1,11.0,\N,27915,269.0,4,1,mclaren,British,4,7,10,10,10,1.0,50,+1:01.358,7636476,49,8,1:31.914,241.817,4,7,1:28.338,1:28.344,1:28.180,50.0,152729.52,3.0,20.973
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,849,latifi,1995-06-29,Canadian,7.0,17,0,3,0.0,\N,27921,23.0,8,0,williams,British,6,16,12,12,12,0.0,50,+1:23.249,7658367,49,12,1:32.751,239.635,6,16,1:29.177,\N,\N,50.0,153167.34,3.0,24.22
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,17:30:00,852,tsunoda,2000-05-11,Japanese,20.0,14,0,213,8.0,\N,27917,120.0,6,0,alphatauri,Italian,22,8,14,14,14,0.0,49,\N,\N,44,10,1:32.506,240.269,22,8,1:28.503,1:28.222,1:28.442,49.0,155069.3673469388,3.0,27.874
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,1,hamilton,1985-01-07,British,387.5,2,8,131,26.0,\N,27923,613.5,1,9,mercedes,German,44,2,2,2,2,18.0,58,+2.256,5419601,43,3,1:26.615,219.495,44,2,1:22.845,1:23.145,1:22.480,58.0,93441.39655172414,1.0,21.595
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,4,alonso,1981-07-29,Spanish,81.0,10,0,214,6.0,\N,27930,155.0,5,1,alpine,French,14,11,8,8,8,4.0,58,+1:01.708,5479053,58,8,1:27.607,217.010,14,11,1:23.846,1:23.460,\N,58.0,94466.43103448275,1.0,21.304
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,20,vettel,1987-07-03,German,43.0,12,0,117,0.0,\N,27928,77.0,7,0,aston_martin,British,5,15,11,11,11,0.0,58,+1:07.527,5484872,58,11,1:28.303,215.299,5,15,1:24.225,1:24.305,\N,58.0,94566.75862068965,1.0,21.221
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,842,gasly,1996-02-07,French,110.0,9,0,213,22.0,\N,27927,142.0,6,0,alphatauri,Italian,10,12,5,5,5,10.0,58,+6.531,5423876,49,6,1:27.342,217.668,10,12,1:23.489,1:24.043,\N,58.0,93515.10344827586,2.0,22.0265
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,815,perez,1990-01-26,Mexican,190.0,4,1,9,26.0,\N,27924,585.5,2,11,red_bull,Austrian,11,4,15,15,15,0.0,55,\N,\N,51,2,1:26.419,219.993,11,4,1:23.350,1:23.135,1:22.947,55.0,91864.92727272728,3.0,21.423000000000002
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,817,ricciardo,1989-07-01,Australian,115.0,8,1,1,6.0,\N,27925,275.0,4,1,mclaren,British,3,10,12,12,12,0.0,57,\N,\N,48,14,1:28.723,214.280,3,10,1:23.829,1:23.448,1:23.409,57.0,95103.9649122807,2.0,21.7525
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,822,bottas,1989-08-28,Finnish,226.0,3,1,131,26.0,\N,27923,613.5,1,9,mercedes,German,77,6,6,6,6,8.0,58,+7.463,5424808,51,5,1:26.862,218.871,77,6,1:23.117,1:23.246,1:23.036,58.0,93531.1724137931,1.0,21.669
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,830,max_verstappen,1997-09-30,Dutch,395.5,1,10,9,26.0,\N,27924,585.5,2,11,red_bull,Austrian,33,1,1,1,1,26.0,58,1:30:17.345,5417345,39,1,1:26.103,220.800,33,1,1:23.322,1:22.800,1:22.109,58.0,93402.5,3.0,21.492
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,832,sainz,1994-09-01,Spanish,164.5,5,0,6,16.0,\N,27926,323.5,3,0,ferrari,Italian,55,5,3,3,3,15.0,58,+5.173,5422518,51,9,1:27.618,216.982,55,5,1:23.624,1:23.174,1:22.992,58.0,93491.68965517242,1.0,22.213
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,839,ocon,1996-09-17,French,74.0,11,1,214,6.0,\N,27930,155.0,5,1,alpine,French,31,9,9,9,9,2.0,58,+1:04.026,5481371,58,10,1:28.249,215.431,31,9,1:23.764,1:23.420,1:23.389,58.0,94506.39655172414,1.0,21.677
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,840,stroll,1998-10-29,Canadian,34.0,13,0,117,0.0,\N,27928,77.0,7,0,aston_martin,British,18,13,13,13,13,0.0,57,\N,\N,48,13,1:28.567,214.657,18,13,1:24.061,1:24.066,\N,57.0,95181.17543859649,2.0,22.4745
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,844,leclerc,1997-10-16,Monegasque,159.0,7,0,6,16.0,\N,27926,323.5,3,0,ferrari,Italian,16,7,10,10,10,1.0,58,+1:06.057,5483402,40,12,1:28.433,214.983,16,7,1:23.467,1:23.202,1:23.122,58.0,94541.41379310345,2.0,21.817
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,846,norris,1999-11-13,British,160.0,6,0,1,6.0,\N,27925,275.0,4,1,mclaren,British,4,3,7,7,7,6.0,58,+59.200,5476545,58,4,1:26.762,219.123,4,3,1:23.553,1:23.256,1:22.931,58.0,94423.18965517242,2.0,21.7765
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,852,tsunoda,2000-05-11,Japanese,32.0,14,0,213,22.0,\N,27927,142.0,6,0,alphatauri,Italian,22,8,4,4,4,12.0,58,+5.692,5423037,50,7,1:27.496,217.285,22,8,1:23.428,1:23.404,1:23.220,58.0,93500.63793103448,2.0,22.182
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,13:00:00,854,mick_schumacher,1999-03-22,German,0.0,19,0,210,0.0,\N,27932,0.0,10,0,haas,American,47,19,14,14,14,0.0,57,\N,\N,42,17,1:29.457,212.522,47,19,1:24.906,\N,\N,57.0,95192.05263157895,2.0,22.097
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,1,hamilton,1985-01-07,British,16.0,5,0,131,11.0,\N,28144,38.0,2,0,mercedes,German,44,15,10,10,10,1.0,50,+1:13.948,5133241,47,8,1:32.997,239.001,44,16,1:30.343,\N,\N,50.0,102664.82,1.0,21.788
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,842,gasly,1996-02-07,French,4.0,12,0,213,4.0,\N,28148,8.0,7,0,alphatauri,Italian,10,9,8,8,8,4.0,50,+1:02.946,5122239,42,10,1:33.468,237.796,10,9,1:29.891,1:29.418,1:29.254,50.0,102444.78,1.0,22.82
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,807,hulkenberg,1987-08-19,German,0.0,17,0,117,0.0,\N,28149,0.0,9,0,aston_martin,British,27,17,12,12,12,0.0,50,+1:31.742,5151035,47,11,1:33.651,237.332,27,18,1:30.543,\N,\N,50.0,103020.7,1.0,21.425
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,815,perez,1990-01-26,Mexican,12.0,7,0,9,37.0,\N,28152,37.0,3,1,red_bull,Austrian,11,1,4,4,4,12.0,50,+10.800,5070093,46,4,1:32.042,241.481,11,1,1:29.705,1:28.924,1:28.200,50.0,101401.86,1.0,20.481
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,825,kevin_magnussen,1992-10-05,Danish,12.0,8,0,210,2.0,\N,28145,12.0,5,0,haas,American,20,10,9,9,9,2.0,50,+1:04.308,5123601,48,6,1:32.779,239.562,20,10,1:29.831,1:29.546,1:29.588,50.0,102472.02,1.0,22.374
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,830,max_verstappen,1997-09-30,Dutch,25.0,3,1,9,37.0,\N,28152,37.0,3,1,red_bull,Austrian,1,4,1,1,1,25.0,50,1:24:19.293,5059293,50,2,1:31.772,242.191,1,4,1:28.928,1:28.945,1:28.461,50.0,101185.86,1.0,20.731
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,832,sainz,1994-09-01,Spanish,33.0,2,0,6,34.0,\N,28143,78.0,1,1,ferrari,Italian,55,3,3,3,3,15.0,50,+8.097,5067390,48,3,1:31.905,241.841,55,3,1:28.855,1:28.686,1:28.402,50.0,101347.8,1.0,21.521
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,839,ocon,1996-09-17,French,14.0,6,0,214,8.0,\N,28147,16.0,4,0,alpine,French,31,5,6,6,6,8.0,50,+56.017,5115310,46,9,1:33.103,238.729,31,5,1:30.093,1:29.584,1:29.068,50.0,102306.2,1.0,21.141
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,840,stroll,1998-10-29,Canadian,0.0,16,0,117,0.0,\N,28149,0.0,9,0,aston_martin,British,18,13,13,13,13,0.0,49,\N,\N,46,16,1:34.446,235.334,18,15,1:30.256,1:31.009,\N,49.0,103548.1836734694,1.0,22.339
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,844,leclerc,1997-10-16,Monegasque,45.0,1,1,6,34.0,\N,28143,78.0,1,1,ferrari,Italian,16,2,2,2,2,19.0,50,+0.549,5059842,48,1,1:31.634,242.556,16,2,1:29.039,1:28.780,1:28.225,50.0,101196.84,1.0,21.038
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,846,norris,1999-11-13,British,6.0,10,0,1,6.0,\N,28151,6.0,8,0,mclaren,British,4,11,7,7,7,6.0,50,+56.124,5115417,46,5,1:32.753,239.629,4,11,1:29.957,1:29.651,\N,50.0,102308.34,1.0,20.383
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,847,russell,1998-02-15,British,22.0,4,0,131,11.0,\N,28144,38.0,2,0,mercedes,German,63,6,5,5,5,10.0,50,+32.732,5092025,43,7,1:32.821,239.454,63,6,1:29.680,1:29.618,1:29.104,50.0,101840.5,1.0,21.415
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,848,albon,1996-03-23,Thai,0.0,18,0,3,0.0,\N,28150,0.0,10,0,williams,British,23,16,14,14,14,0.0,47,\N,\N,46,15,1:34.368,235.528,23,17,1:30.492,\N,\N,47.0,103261.76595744681,1.0,20.683
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,855,zhou,1999-05-30,Chinese,1.0,14,0,51,0.0,\N,28146,9.0,6,0,alfa,Swiss,24,12,11,11,11,0.0,50,+1:22.215,5141508,45,13,1:33.924,236.642,24,13,1:29.978,1:29.819,\N,50.0,102830.16,2.0,24.4185
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,1,hamilton,1985-01-07,British,28.0,5,0,131,27.0,\N,28154,65.0,2,0,mercedes,German,44,5,4,4,4,12.0,58,+28.543,5295091,51,7,1:21.886,232.039,44,5,1:19.401,1:19.106,1:18.825,58.0,91294.6724137931,1.0,17.877
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,4,alonso,1981-07-29,Spanish,2.0,14,0,214,6.0,\N,28157,22.0,5,0,alpine,French,14,10,17,17,17,0.0,57,\N,\N,57,2,1:20.846,235.024,14,10,1:19.192,1:18.815,\N,57.0,92931.0350877193,2.0,18.595
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,842,gasly,1996-02-07,French,6.0,12,0,213,2.0,\N,28158,10.0,8,0,alphatauri,Italian,10,11,9,9,9,2.0,58,+1:16.221,5342769,52,13,1:22.731,229.669,10,11,1:19.580,1:19.226,\N,58.0,92116.70689655172,1.0,18.926
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,815,perez,1990-01-26,Mexican,30.0,4,0,9,18.0,\N,28162,55.0,3,1,red_bull,Austrian,11,3,2,2,2,18.0,58,+20.524,5287072,58,3,1:21.094,234.305,11,3,1:18.834,1:18.340,1:18.240,58.0,91156.41379310345,1.0,17.434
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,817,ricciardo,1989-07-01,Australian,8.0,11,0,1,18.0,\N,28161,24.0,4,0,mclaren,British,3,7,6,6,6,8.0,58,+53.737,5320285,54,9,1:22.451,230.449,3,7,1:19.665,1:19.130,1:19.032,58.0,91729.05172413793,1.0,18.15
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,822,bottas,1989-08-28,Finnish,12.0,10,0,51,4.0,\N,28156,13.0,6,0,alfa,Swiss,77,12,8,8,8,4.0,58,+1:08.439,5334987,54,5,1:21.651,232.707,77,12,1:19.251,1:19.410,\N,58.0,91982.53448275862,1.0,18.413
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,825,kevin_magnussen,1992-10-05,Danish,12.0,9,0,210,0.0,\N,28155,12.0,7,0,haas,American,20,16,14,14,14,0.0,57,\N,\N,44,15,1:23.071,228.729,20,17,1:20.254,\N,\N,57.0,92464.49122807017,1.0,19.111
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,839,ocon,1996-09-17,French,20.0,7,0,214,6.0,\N,28157,22.0,5,0,alpine,French,31,8,7,7,7,6.0,58,+1:01.683,5328231,58,10,1:22.469,230.399,31,8,1:19.605,1:19.136,1:19.061,58.0,91866.05172413793,1.0,19.128
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,840,stroll,1998-10-29,Canadian,0.0,18,0,117,0.0,\N,28159,0.0,10,0,aston_martin,British,18,19,12,12,12,0.0,58,+1:28.598,5355146,48,17,1:23.592,227.304,18,20,\N,\N,\N,58.0,92243.89655172414,3.0,19.068
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,844,leclerc,1997-10-16,Monegasque,71.0,1,2,6,26.0,\N,28153,104.0,1,2,ferrari,Italian,16,1,1,1,1,26.0,58,1:27:46.548,5266548,58,1,1:20.260,236.740,16,1,1:18.881,1:18.606,1:17.868,58.0,90802.55172413793,1.0,17.973
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,846,norris,1999-11-13,British,16.0,8,0,1,18.0,\N,28161,24.0,4,0,mclaren,British,4,4,5,5,5,10.0,58,+53.303,5319851,55,8,1:22.248,231.018,4,4,1:19.280,1:19.066,1:18.703,58.0,91721.56896551725,1.0,17.556
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,847,russell,1998-02-15,British,37.0,2,0,131,27.0,\N,28154,65.0,2,0,mercedes,German,63,6,3,3,3,15.0,58,+25.593,5292141,53,4,1:21.495,233.152,63,6,1:19.405,1:19.076,1:18.933,58.0,91243.81034482758,1.0,18.479
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,848,albon,1996-03-23,Thai,1.0,16,0,3,1.0,\N,28160,1.0,9,0,williams,British,23,20,10,10,10,1.0,58,+1:19.382,5345930,54,12,1:22.589,230.064,23,16,1:20.135,\N,\N,58.0,92171.20689655172,1.0,19.845
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,849,latifi,1995-06-29,Canadian,0.0,20,0,3,1.0,\N,28160,1.0,9,0,williams,British,6,18,16,16,16,0.0,57,\N,\N,49,18,1:23.882,226.518,6,19,1:21.372,\N,\N,57.0,92579.49122807017,2.0,18.244
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,852,tsunoda,2000-05-11,Japanese,4.0,13,0,213,2.0,\N,28158,10.0,8,0,alphatauri,Italian,22,13,15,15,15,0.0,57,\N,\N,56,16,1:23.342,227.985,22,13,1:19.742,1:19.424,\N,57.0,92506.29824561403,1.0,18.443
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,854,mick_schumacher,1999-03-22,German,0.0,17,0,210,0.0,\N,28155,12.0,7,0,haas,American,47,15,13,13,13,0.0,57,\N,\N,55,14,1:23.006,228.908,47,15,1:20.104,1:20.465,\N,57.0,92435.28070175438,1.0,19.039
1076,2022,3,1,Australian Grand Prix,2022-04-10,05:00:00,855,zhou,1999-05-30,Chinese,1.0,15,0,51,4.0,\N,28156,13.0,6,0,alfa,Swiss,24,14,11,11,11,0.0,58,+1:21.695,5348243,55,11,1:22.541,230.198,24,14,1:19.910,1:20.155,\N,58.0,92211.08620689655,1.0,18.38
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,1,hamilton,1985-01-07,British,28.0,7,0,131,12.0,\N,28164,77.0,3,0,mercedes,German,44,14,13,13,13,0.0,62,\N,\N,50,13,1:21.419,217.054,44,13,1:20.470,1:21.138,\N,62.0,89407.5,1.0,32.74
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,20,vettel,1987-07-03,German,4.0,14,0,117,5.0,\N,28169,5.0,9,0,aston_martin,British,5,13,8,8,8,4.0,63,+1:10.892,5598878,47,9,1:21.211,217.610,5,9,1:20.364,1:19.957,1:31.062,63.0,88871.07936507936,1.0,30.484
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,842,gasly,1996-02-07,French,6.0,13,0,213,6.0,\N,28168,16.0,7,0,alphatauri,Italian,10,17,12,12,12,0.0,62,\N,\N,34,15,1:21.713,216.274,10,17,1:20.732,\N,\N,62.0,89396.19354838709,1.0,30.405
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,815,perez,1990-01-26,Mexican,54.0,3,0,9,58.0,\N,28172,113.0,2,2,red_bull,Austrian,11,3,2,2,2,18.0,63,+16.527,5544513,52,3,1:18.949,223.845,11,7,1:19.773,1:19.296,1:29.808,63.0,88008.14285714286,2.0,29.996499999999997
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,817,ricciardo,1989-07-01,Australian,11.0,11,0,1,22.0,\N,28171,46.0,4,0,mclaren,British,3,6,18,18,18,0.0,62,\N,\N,61,14,1:21.577,216.634,3,6,1:19.980,1:20.031,1:29.742,62.0,90171.66129032258,3.0,30.97966666666667
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,822,bottas,1989-08-28,Finnish,24.0,8,0,51,12.0,\N,28166,25.0,5,0,alfa,Swiss,77,7,5,5,5,10.0,63,+43.181,5571167,43,6,1:20.758,218.831,77,8,1:20.419,1:20.192,1:30.439,63.0,88431.22222222222,1.0,40.957
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,825,kevin_magnussen,1992-10-05,Danish,15.0,10,0,210,3.0,\N,28165,15.0,8,0,haas,American,20,8,9,9,9,2.0,63,+1:15.260,5603246,61,10,1:21.238,217.538,20,4,1:20.147,1:19.902,1:29.164,63.0,88940.41269841269,1.0,33.765
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,830,max_verstappen,1997-09-30,Dutch,59.0,2,2,9,58.0,\N,28172,113.0,2,2,red_bull,Austrian,1,1,1,1,1,26.0,63,1:32:07.986,5527986,55,1,1:18.446,225.281,1,1,1:19.295,1:18.793,1:27.999,63.0,87745.80952380953,2.0,29.9715
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,839,ocon,1996-09-17,French,20.0,9,0,214,0.0,\N,28167,22.0,6,0,alpine,French,31,16,14,14,14,0.0,62,\N,\N,37,18,1:21.887,215.814,31,19,1:22.338,\N,\N,62.0,89360.33870967742,1.0,31.409
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,840,stroll,1998-10-29,Canadian,1.0,18,0,117,5.0,\N,28169,5.0,9,0,aston_martin,British,18,15,10,10,10,1.0,62,\N,\N,46,16,1:21.750,216.176,18,15,1:20.342,1:28.119,\N,62.0,89310.93548387097,1.0,32.667
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,844,leclerc,1997-10-16,Monegasque,86.0,1,2,6,20.0,\N,28163,124.0,1,2,ferrari,Italian,16,2,6,6,6,8.0,63,+56.072,5584058,63,2,1:18.574,224.914,16,2,1:18.796,1:19.584,1:28.778,63.0,88635.84126984127,3.0,32.79866666666667
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,846,norris,1999-11-13,British,35.0,6,0,1,22.0,\N,28171,46.0,4,0,mclaren,British,4,5,3,3,3,15.0,63,+34.834,5562820,61,7,1:20.903,218.439,4,3,1:20.168,1:19.294,1:29.131,63.0,88298.73015873016,1.0,30.07
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,847,russell,1998-02-15,British,49.0,4,0,131,12.0,\N,28164,77.0,3,0,mercedes,German,63,11,4,4,4,12.0,63,+42.506,5570492,57,8,1:20.962,218.280,63,11,1:20.383,1:20.757,\N,63.0,88420.50793650794,1.0,31.079
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,848,albon,1996-03-23,Thai,1.0,17,0,3,0.0,\N,28170,1.0,10,0,williams,British,23,18,11,11,11,0.0,62,\N,\N,61,17,1:21.757,216.157,23,20,\N,\N,\N,62.0,89386.5,1.0,30.793
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,849,latifi,1995-06-29,Canadian,0.0,21,0,3,0.0,\N,28170,1.0,10,0,williams,British,6,19,16,16,16,0.0,62,\N,\N,62,12,1:21.338,217.271,6,18,1:21.971,\N,\N,62.0,89580.96774193548,1.0,31.125
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,852,tsunoda,2000-05-11,Japanese,10.0,12,0,213,6.0,\N,28168,16.0,7,0,alphatauri,Italian,22,12,7,7,7,6.0,63,+1:01.110,5589096,61,5,1:20.544,219.412,22,16,1:20.474,\N,\N,63.0,88715.80952380953,1.0,30.372
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,854,mick_schumacher,1999-03-22,German,0.0,19,0,210,3.0,\N,28165,15.0,8,0,haas,American,47,10,17,17,17,0.0,62,\N,\N,55,4,1:18.999,223.704,47,12,1:20.422,1:20.916,\N,62.0,89869.46774193548,2.0,31.152
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,855,zhou,1999-05-30,Chinese,1.0,16,0,51,12.0,\N,28166,25.0,5,0,alfa,Swiss,24,0,15,15,15,0.0,62,\N,\N,61,11,1:21.286,217.410,24,14,1:19.730,1:21.434,\N,62.0,89538.12903225806,1.0,32.203
1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,1,hamilton,1985-01-07,British,36.0,6,0,131,18.0,\N,28174,95.0,3,0,mercedes,German,44,6,6,6,6,8.0,57,+21.368,5685626,55,7,1:32.941,209.629,44,6,1:30.388,1:29.797,1:29.625,57.0,99747.82456140351,1.0,18.82
1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,4,alonso,1981-07-29,Spanish,2.0,16,0,214,4.0,\N,28177,26.0,6,0,alpine,French,14,11,11,11,11,0.0,57,+37.128,5701386,53,13,1:33.331,208.753,14,11,1:30.407,1:30.160,\N,57.0,99848.87719298246,1.0,21.638
1078,2022,5,79,Miami Grand Prix,2022-05-08,19:30:00,20,vettel,1987-07-03,German,4.0,14,0,117,1.0,\N,28179,6.0,9,0,aston_martin,British,5,0,17,17,17,0.0,54,\N,\N,50,16,1:33.479,208.423,5,13,1:30.677,1:30.214,\N,54.0,100720.70370370371,1.0,19.861
